Start date;End date;Germany/Luxembourg [€/MWh] Calculated resolutions;∅ DE/LU neighbours [€/MWh] Calculated resolutions;Belgium [€/MWh] Calculated resolutions;Denmark 1 [€/MWh] Calculated resolutions;Denmark 2 [€/MWh] Calculated resolutions;France [€/MWh] Calculated resolutions;Netherlands [€/MWh] Calculated resolutions;Norway 2 [€/MWh] Calculated resolutions;Austria [€/MWh] Calculated resolutions;Poland [€/MWh] Calculated resolutions;Sweden 4 [€/MWh] Calculated resolutions;Switzerland [€/MWh] Calculated resolutions;Czech Republic [€/MWh] Calculated resolutions;DE/AT/LU [€/MWh] Calculated resolutions;Northern Italy [€/MWh] Calculated resolutions;Slovenia [€/MWh] Calculated resolutions;Hungary [€/MWh] Calculated resolutions
May 1, 2026 10:00 PM;May 1, 2026 11:00 PM;113.22;107.17;118.41;113.22;113.22;103.89;134.03;107.53;123.16;129.84;9.91;106.00;119.64;-;149.35;129.44;141.74
May 1, 2026 11:00 PM;May 2, 2026 12:00 AM;96.98;95.12;110.33;96.98;96.98;97.83;125.37;95.85;106.82;109.91;8.37;97.07;100.82;-;140.00;117.08;137.37
May 2, 2026 12:00 AM;May 2, 2026 1:00 AM;117.43;102.42;115.83;117.43;117.43;87.33;123.38;100.39;120.97;119.11;5.65;99.99;119.11;-;129.12;122.59;127.60
May 2, 2026 1:00 AM;May 2, 2026 2:00 AM;103.71;93.62;104.57;103.71;102.81;84.94;115.12;100.52;107.25;105.82;4.51;94.48;106.15;-;122.74;107.61;106.84
May 2, 2026 2:00 AM;May 2, 2026 3:00 AM;99.48;90.34;100.91;99.48;97.69;70.35;119.90;96.68;104.90;102.57;4.44;93.71;103.12;-;122.82;105.48;104.24
May 2, 2026 3:00 AM;May 2, 2026 4:00 AM;93.34;83.58;92.32;93.34;91.66;47.60;108.71;94.77;99.64;97.03;4.44;92.26;97.59;-;122.78;100.43;98.95
May 2, 2026 4:00 AM;May 2, 2026 5:00 AM;93.55;83.45;93.01;93.55;86.97;54.51;108.40;94.75;99.18;96.84;4.45;89.00;97.35;-;129.26;99.87;98.56
May 2, 2026 5:00 AM;May 2, 2026 6:00 AM;93.70;81.79;92.47;93.70;77.50;49.57;107.59;94.96;99.61;97.11;4.44;85.16;97.65;-;148.90;100.37;98.95
May 2, 2026 6:00 AM;May 2, 2026 7:00 AM;91.78;80.18;123.95;91.78;68.38;37.00;107.29;94.52;87.83;95.17;4.45;82.37;89.23;-;160.00;87.59;88.43
May 2, 2026 7:00 AM;May 2, 2026 8:00 AM;78.01;69.07;115.14;78.01;47.29;39.45;101.10;82.72;69.21;90.13;5.63;58.30;72.83;-;163.47;68.91;70.91
May 2, 2026 8:00 AM;May 2, 2026 9:00 AM;18.27;27.71;37.60;18.27;14.53;26.47;73.42;54.03;23.10;20.84;5.34;9.77;21.50;-;141.77;22.71;22.02
May 2, 2026 9:00 AM;May 2, 2026 10:00 AM;1.27;5.40;2.73;1.42;1.31;2.31;5.82;43.94;1.72;1.50;1.43;-4.27;1.56;-;107.03;1.71;1.62
May 2, 2026 10:00 AM;May 2, 2026 11:00 AM;-2.39;-0.21;-1.63;-0.52;-0.52;-1.89;-0.52;41.90;-2.23;-2.31;-0.36;-31.87;-2.35;-;7.51;-1.89;-3.41
May 2, 2026 11:00 AM;May 2, 2026 12:00 PM;-21.91;-20.47;-16.88;-3.19;-2.70;-18.60;-9.23;36.48;-20.70;-21.46;-2.53;-144.55;-21.87;-;11.00;-18.59;-32.03
May 2, 2026 12:00 PM;May 2, 2026 1:00 PM;-83.61;-52.37;-57.59;-4.28;-3.67;-65.04;-18.38;33.62;-75.88;-81.05;-3.51;-218.38;-81.94;-;0.00;-70.22;-120.17
May 2, 2026 1:00 PM;May 2, 2026 2:00 PM;-130.03;-101.64;-109.43;-5.95;-5.37;-114.98;-59.43;28.96;-123.51;-128.51;-5.20;-463.68;-130.92;-;0.00;-114.22;-192.92
May 2, 2026 2:00 PM;May 2, 2026 3:00 PM;-86.84;-70.93;-73.16;-5.97;-5.38;-76.83;-40.01;32.08;-82.49;-85.82;-5.21;-350.02;-87.44;-;0.00;-76.27;-128.80
May 2, 2026 3:00 PM;May 2, 2026 4:00 PM;-14.04;-19.29;-12.49;-3.98;-3.56;-12.88;-8.80;31.50;-13.51;-13.96;-3.38;-156.89;-14.27;-;0.13;-12.43;-20.61
May 2, 2026 4:00 PM;May 2, 2026 5:00 PM;0.03;-1.86;0.11;0.03;-0.11;-0.03;0.06;42.05;0.02;0.03;-0.14;-62.47;0.03;-;4.26;0.02;0.00
May 2, 2026 5:00 PM;May 2, 2026 6:00 PM;54.95;50.76;97.80;54.95;54.94;2.59;73.49;86.26;44.51;57.26;4.20;33.43;48.90;-;111.57;43.89;47.99
May 2, 2026 6:00 PM;May 2, 2026 7:00 PM;127.14;106.88;142.86;127.14;127.14;12.75;138.20;104.94;124.69;155.47;7.99;108.78;125.69;-;159.75;124.87;125.31
May 2, 2026 7:00 PM;May 2, 2026 8:00 PM;165.00;134.11;170.00;165.00;165.00;52.13;169.16;116.72;166.38;165.62;14.21;125.50;165.52;-;164.68;167.37;168.92
May 2, 2026 8:00 PM;May 2, 2026 9:00 PM;195.45;151.69;198.40;195.45;195.45;73.21;203.66;121.12;171.71;184.56;16.76;127.40;180.91;-;166.21;174.69;214.01
May 2, 2026 9:00 PM;May 2, 2026 10:00 PM;154.32;131.82;164.00;154.32;154.32;90.61;161.16;121.12;154.12;153.43;16.73;128.20;152.04;-;150.38;158.63;181.12
May 2, 2026 10:00 PM;May 2, 2026 11:00 PM;139.96;121.68;142.93;139.96;139.96;90.85;142.29;120.20;140.42;140.13;14.31;127.40;140.00;-;158.17;141.07;143.04
May 2, 2026 11:00 PM;May 3, 2026 12:00 AM;123.87;108.60;119.99;123.87;123.87;82.88;121.32;116.59;125.96;124.82;10.33;120.03;125.00;-;149.40;126.47;125.74
May 3, 2026 12:00 AM;May 3, 2026 1:00 AM;121.20;106.35;119.32;121.20;121.20;72.87;120.13;114.11;123.16;121.80;16.27;118.10;121.70;-;147.15;124.83;129.69
May 3, 2026 1:00 AM;May 3, 2026 2:00 AM;116.03;100.70;115.61;116.03;116.03;53.70;116.03;112.17;117.82;116.97;15.11;111.10;117.09;-;139.98;118.35;117.72
May 3, 2026 2:00 AM;May 3, 2026 3:00 AM;110.16;93.21;115.37;110.16;110.16;14.59;114.06;106.83;111.01;110.66;15.50;106.30;110.65;-;129.19;111.47;111.07
May 3, 2026 3:00 AM;May 3, 2026 4:00 AM;108.48;92.30;111.34;108.48;108.48;18.84;110.76;105.22;109.95;109.29;17.64;106.00;109.35;-;121.01;110.50;109.93
May 3, 2026 4:00 AM;May 3, 2026 5:00 AM;106.29;90.73;107.82;106.29;106.29;18.80;106.38;103.00;108.62;107.53;20.57;105.08;107.67;-;112.46;109.34;108.50
May 3, 2026 5:00 AM;May 3, 2026 6:00 AM;107.07;90.68;110.87;107.07;107.07;19.45;107.13;103.00;104.11;105.64;23.11;104.71;105.34;-;121.50;103.88;104.62
May 3, 2026 6:00 AM;May 3, 2026 7:00 AM;101.70;85.24;105.06;101.70;101.70;12.94;103.21;99.13;93.04;97.31;26.43;100.59;96.55;-;145.79;91.74;94.16
May 3, 2026 7:00 AM;May 3, 2026 8:00 AM;85.34;71.43;98.84;85.61;85.34;14.80;95.59;90.77;65.64;59.22;29.30;90.00;70.62;-;139.98;61.71;62.93
May 3, 2026 8:00 AM;May 3, 2026 9:00 AM;71.74;56.93;106.26;79.08;71.74;35.97;80.70;86.02;41.56;-12.36;32.86;63.89;40.55;-;136.56;33.94;23.83
May 3, 2026 9:00 AM;May 3, 2026 10:00 AM;32.66;32.12;57.04;46.38;36.00;18.96;47.48;70.70;18.40;0.00;31.73;8.37;18.30;-;110.45;13.05;4.13
May 3, 2026 10:00 AM;May 3, 2026 11:00 AM;1.29;16.43;10.36;26.58;26.19;4.20;25.00;62.95;1.47;-0.36;26.30;-2.05;0.10;-;28.49;0.13;-0.09
May 3, 2026 11:00 AM;May 3, 2026 12:00 PM;-1.43;14.80;9.15;26.50;26.07;0.34;24.21;60.51;-0.60;-1.47;26.16;-6.87;-1.14;-;6.50;-0.70;-0.96
May 3, 2026 12:00 PM;May 3, 2026 1:00 PM;-6.79;12.08;3.80;29.10;28.55;0.01;28.56;57.36;-4.64;-6.44;28.63;-26.23;-5.85;-;2.75;-4.74;-5.36
May 3, 2026 1:00 PM;May 3, 2026 2:00 PM;-14.44;9.44;6.99;33.15;29.32;-2.63;33.15;58.65;-11.36;-13.58;29.40;-46.24;-12.99;-;0.00;-11.17;-13.48
May 3, 2026 2:00 PM;May 3, 2026 3:00 PM;-10.88;12.84;5.69;40.00;31.40;-0.06;40.00;56.91;-7.15;-9.90;31.42;-38.09;-8.99;-;4.00;-7.30;-8.25
May 3, 2026 3:00 PM;May 3, 2026 4:00 PM;-3.97;19.51;16.87;45.01;35.25;-0.01;45.01;58.29;-2.42;-3.83;35.27;-11.65;-3.19;-;12.26;-2.40;-2.90
May 3, 2026 4:00 PM;May 3, 2026 5:00 PM;9.13;31.89;40.45;61.56;46.58;-0.01;65.25;66.15;7.75;7.91;46.51;0.55;8.12;-;46.04;7.33;7.65
May 3, 2026 5:00 PM;May 3, 2026 6:00 PM;80.71;76.18;129.42;82.71;81.16;3.47;105.63;92.65;66.41;74.00;71.43;58.97;72.07;-;139.02;64.70;68.55
May 3, 2026 6:00 PM;May 3, 2026 7:00 PM;120.57;109.49;113.05;120.57;120.81;18.25;117.78;111.67;124.43;124.54;120.85;109.51;122.90;-;166.47;125.52;124.18
May 3, 2026 7:00 PM;May 3, 2026 8:00 PM;134.80;124.83;135.25;134.80;134.57;68.70;138.96;118.73;123.43;132.25;130.96;127.78;127.76;-;162.10;124.18;144.50
May 3, 2026 8:00 PM;May 3, 2026 9:00 PM;140.87;132.50;146.18;140.87;140.88;96.42;145.12;115.04;131.04;139.03;137.38;129.09;136.44;-;171.80;127.79;155.08
May 3, 2026 9:00 PM;May 3, 2026 10:00 PM;137.31;131.51;137.70;137.31;137.32;103.06;136.34;114.94;138.55;137.68;136.28;129.90;137.58;-;151.86;139.74;143.66
May 3, 2026 10:00 PM;May 3, 2026 11:00 PM;130.38;125.99;130.62;130.38;130.39;105.27;129.69;114.23;131.47;130.69;129.63;123.03;130.52;-;152.75;132.72;137.48
May 3, 2026 11:00 PM;May 4, 2026 12:00 AM;121.12;117.34;118.10;121.12;121.13;97.33;119.43;112.12;123.38;121.54;120.60;115.10;120.92;-;144.92;126.81;142.01
May 4, 2026 12:00 AM;May 4, 2026 1:00 AM;117.36;115.56;117.05;117.36;117.93;114.82;117.18;111.63;117.76;117.32;117.17;105.77;117.13;-;125.76;118.78;123.56
May 4, 2026 1:00 AM;May 4, 2026 2:00 AM;108.41;107.06;108.20;108.41;107.29;105.12;108.44;105.58;107.95;108.19;107.59;102.73;108.15;-;117.80;107.86;108.00
May 4, 2026 2:00 AM;May 4, 2026 3:00 AM;110.56;108.04;110.42;110.56;110.08;97.45;110.53;106.34;110.98;110.77;110.42;100.10;110.80;-;117.21;111.11;110.96
May 4, 2026 3:00 AM;May 4, 2026 4:00 AM;106.35;104.63;106.28;106.35;105.87;94.20;106.35;102.96;106.71;106.54;106.13;103.00;106.56;-;116.21;106.84;106.70
May 4, 2026 4:00 AM;May 4, 2026 5:00 AM;109.91;107.48;107.76;109.91;109.43;94.68;108.66;106.38;111.01;110.45;109.72;103.79;110.54;-;117.74;111.28;110.91
May 4, 2026 5:00 AM;May 4, 2026 6:00 AM;128.88;120.76;117.17;127.42;125.02;101.41;126.89;114.69;123.92;126.60;125.56;113.55;126.17;-;122.92;122.92;125.25
May 4, 2026 6:00 AM;May 4, 2026 7:00 AM;149.55;139.50;139.57;147.77;145.12;114.63;148.75;122.27;142.72;146.96;146.36;134.00;146.34;-;141.77;141.77;144.03
May 4, 2026 7:00 AM;May 4, 2026 8:00 AM;151.27;146.39;151.95;151.27;150.61;133.95;152.57;130.11;147.70;149.70;151.36;141.71;149.35;-;148.33;147.01;148.21
May 4, 2026 8:00 AM;May 4, 2026 9:00 AM;134.60;133.08;136.00;134.60;133.12;132.93;135.44;130.37;133.94;132.61;132.87;128.99;133.02;-;148.75;135.64;130.19
May 4, 2026 9:00 AM;May 4, 2026 10:00 AM;113.62;107.36;121.98;113.62;111.57;125.49;118.15;114.00;89.49;82.13;106.59;110.63;87.35;-;155.32;117.76;34.00
May 4, 2026 10:00 AM;May 4, 2026 11:00 AM;99.99;85.48;115.53;99.99;99.98;121.52;108.65;102.98;-2.21;51.78;91.61;100.00;50.47;-;144.69;49.00;4.92
May 4, 2026 11:00 AM;May 4, 2026 12:00 PM;93.10;78.65;108.36;93.10;93.09;114.33;101.69;95.82;-6.91;45.08;81.95;95.38;43.25;-;121.99;45.72;1.50
May 4, 2026 12:00 PM;May 4, 2026 1:00 PM;75.07;65.46;97.67;75.07;75.07;107.09;88.71;83.29;-3.75;28.06;52.50;95.89;20.47;-;107.09;-2.37;2.73
May 4, 2026 1:00 PM;May 4, 2026 2:00 PM;69.41;60.88;90.28;69.41;68.16;98.76;82.24;82.55;-5.00;27.84;38.48;96.07;20.85;-;98.76;0.55;5.13
May 4, 2026 2:00 PM;May 4, 2026 3:00 PM;81.08;67.59;102.26;81.08;79.62;110.70;94.31;83.66;-2.70;33.52;37.88;97.24;25.95;-;112.87;1.34;7.45
May 4, 2026 3:00 PM;May 4, 2026 4:00 PM;94.00;84.89;106.41;94.00;92.31;110.97;101.14;96.80;75.12;58.68;38.43;104.91;55.01;-;121.34;29.05;30.36
May 4, 2026 4:00 PM;May 4, 2026 5:00 PM;107.97;98.16;105.98;107.97;106.03;88.89;106.78;108.42;92.08;105.30;38.52;114.91;104.93;-;137.59;103.91;103.96
May 4, 2026 5:00 PM;May 4, 2026 6:00 PM;128.99;113.28;114.98;115.50;119.97;72.00;122.82;114.24;134.37;131.81;58.24;130.00;132.21;-;148.06;135.50;133.79
May 4, 2026 6:00 PM;May 4, 2026 7:00 PM;169.00;136.44;143.29;124.22;132.98;91.09;125.10;118.35;176.07;172.99;92.00;151.37;173.40;-;167.86;177.17;175.23
May 4, 2026 7:00 PM;May 4, 2026 8:00 PM;245.03;185.24;155.55;197.89;210.37;135.65;205.36;128.33;223.84;234.65;132.97;180.00;233.00;-;179.11;221.45;242.12
May 4, 2026 8:00 PM;May 4, 2026 9:00 PM;266.84;196.02;169.15;218.18;234.90;109.81;220.36;131.84;231.39;256.08;139.35;195.01;250.15;-;180.00;222.48;300.00
May 4, 2026 9:00 PM;May 4, 2026 10:00 PM;194.30;169.28;159.98;186.02;194.30;133.80;185.90;134.03;181.92;189.22;141.47;170.00;185.42;-;168.61;185.54;250.78
May 4, 2026 10:00 PM;May 4, 2026 11:00 PM;153.05;145.95;150.13;153.05;153.05;141.59;151.51;124.17;154.85;153.27;135.30;135.59;152.96;-;155.00;156.62;166.06
May 4, 2026 11:00 PM;May 5, 2026 12:00 AM;137.20;132.95;133.70;135.76;137.20;122.35;135.46;121.90;141.11;137.06;130.87;131.21;135.84;-;144.20;147.00;179.84
May 5, 2026 12:00 AM;May 5, 2026 1:00 AM;131.36;120.32;125.85;131.36;131.36;107.99;128.90;120.52;134.98;131.63;50.00;130.48;130.47;-;140.69;142.34;169.31
May 5, 2026 1:00 AM;May 5, 2026 2:00 AM;126.20;114.32;120.34;126.20;126.20;102.28;123.52;115.85;129.64;126.93;32.45;127.77;126.39;-;132.71;133.16;147.97
May 5, 2026 2:00 AM;May 5, 2026 3:00 AM;122.11;110.58;113.74;122.11;122.11;89.69;118.51;114.32;125.72;123.75;36.22;126.21;124.01;-;125.85;125.90;124.92
May 5, 2026 3:00 AM;May 5, 2026 4:00 AM;122.05;112.18;113.26;122.05;122.04;87.78;118.35;115.29;125.90;123.82;56.42;125.00;124.09;-;125.90;126.09;125.05
May 5, 2026 4:00 AM;May 5, 2026 5:00 AM;123.90;117.95;115.28;123.90;123.90;90.42;120.07;117.10;127.66;125.62;100.39;127.19;125.88;-;127.32;127.85;126.82
May 5, 2026 5:00 AM;May 5, 2026 6:00 AM;133.90;127.29;124.02;131.50;133.90;95.51;129.51;119.53;138.08;135.73;124.53;131.84;136.04;-;135.56;138.35;137.17
May 5, 2026 6:00 AM;May 5, 2026 7:00 AM;160.11;142.48;125.63;156.43;159.37;103.13;152.01;128.73;148.49;155.13;140.94;143.06;154.41;-;147.63;147.63;151.11
May 5, 2026 7:00 AM;May 5, 2026 8:00 AM;160.77;149.10;138.13;160.77;161.51;118.80;157.74;152.41;149.38;155.13;154.74;136.51;154.94;-;165.00;149.25;152.06
May 5, 2026 8:00 AM;May 5, 2026 9:00 AM;147.23;139.97;138.16;147.23;147.23;113.65;143.13;142.79;150.01;136.48;138.90;138.34;143.77;-;173.79;155.52;133.05
May 5, 2026 9:00 AM;May 5, 2026 10:00 AM;129.61;120.62;127.24;129.61;129.61;112.21;128.69;125.52;115.24;107.88;108.32;129.00;113.46;-;170.09;140.23;62.40
May 5, 2026 10:00 AM;May 5, 2026 11:00 AM;114.12;109.07;114.59;114.12;114.12;110.45;114.44;114.02;100.08;93.51;96.07;122.57;105.86;-;165.00;107.45;22.86
May 5, 2026 11:00 AM;May 5, 2026 12:00 PM;108.26;92.68;109.44;108.26;108.26;85.89;109.45;111.12;33.30;74.67;75.02;118.46;85.65;-;165.00;102.01;4.24
May 5, 2026 12:00 PM;May 5, 2026 1:00 PM;99.09;81.17;102.08;99.09;99.09;77.73;101.10;101.78;41.09;71.92;37.24;105.66;56.07;-;133.77;43.45;7.24
May 5, 2026 1:00 PM;May 5, 2026 2:00 PM;98.06;75.73;100.59;98.06;98.06;63.30;99.17;100.91;1.78;71.38;46.14;107.20;46.49;-;134.57;56.77;5.93
May 5, 2026 2:00 PM;May 5, 2026 3:00 PM;97.75;78.39;98.48;97.75;97.75;69.64;99.42;100.84;1.67;72.64;46.62;113.00;64.44;-;142.66;124.73;7.36
May 5, 2026 3:00 PM;May 5, 2026 4:00 PM;105.99;91.56;103.70;105.99;105.99;59.80;102.99;104.32;54.47;88.51;81.51;113.03;86.91;-;148.02;114.90;45.07
May 5, 2026 4:00 PM;May 5, 2026 5:00 PM;111.98;100.55;101.38;111.98;111.42;30.01;104.72;108.91;100.08;107.43;104.29;116.61;109.23;-;150.00;122.29;99.20
May 5, 2026 5:00 PM;May 5, 2026 6:00 PM;128.67;120.29;110.85;128.67;129.05;49.05;116.57;122.52;137.25;133.84;129.24;132.03;134.13;-;140.00;138.49;136.36
May 5, 2026 6:00 PM;May 5, 2026 7:00 PM;145.76;137.37;130.60;144.00;144.51;97.21;125.96;134.56;149.42;150.10;144.79;141.00;148.95;-;154.94;148.06;166.44
May 5, 2026 7:00 PM;May 5, 2026 8:00 PM;163.69;155.76;150.90;161.79;165.11;137.00;137.50;153.31;158.19;176.98;165.46;140.20;166.92;-;161.19;145.22;272.14
May 5, 2026 8:00 PM;May 5, 2026 9:00 PM;163.90;153.13;144.49;160.95;163.90;102.11;143.94;152.19;160.62;181.71;164.27;140.55;169.69;-;162.14;145.24;299.10
May 5, 2026 9:00 PM;May 5, 2026 10:00 PM;147.00;141.35;134.89;147.00;149.82;100.69;140.77;142.24;149.67;152.84;149.82;136.76;150.33;-;160.19;146.62;181.23
May 5, 2026 10:00 PM;May 5, 2026 11:00 PM;132.75;128.91;125.21;132.75;133.54;107.12;124.90;127.95;135.58;133.73;133.54;130.00;133.74;-;138.10;137.39;140.34
May 5, 2026 11:00 PM;May 6, 2026 12:00 AM;115.29;113.15;110.74;115.29;114.75;97.92;110.93;113.24;119.00;115.03;114.96;119.00;113.78;-;126.40;126.57;145.42
May 6, 2026 12:00 AM;May 6, 2026 1:00 AM;120.04;118.98;119.11;120.04;118.62;114.91;119.74;114.17;123.01;119.10;118.84;124.10;117.11;-;132.49;132.49;157.83
May 6, 2026 1:00 AM;May 6, 2026 2:00 AM;114.23;113.70;113.02;114.23;113.17;108.42;113.77;111.07;117.95;113.60;113.37;120.00;112.07;-;125.08;124.17;143.82
May 6, 2026 2:00 AM;May 6, 2026 3:00 AM;113.17;111.83;110.19;113.17;112.45;100.62;111.90;109.61;117.67;112.87;112.65;117.67;111.39;-;124.04;124.04;143.63
May 6, 2026 3:00 AM;May 6, 2026 4:00 AM;113.00;111.59;109.74;113.00;112.15;98.75;111.63;109.46;118.44;112.55;112.33;118.70;110.70;-;127.05;126.35;150.96
May 6, 2026 4:00 AM;May 6, 2026 5:00 AM;113.34;111.82;109.47;113.34;112.72;96.09;111.58;109.77;120.17;112.72;112.72;121.06;110.34;-;130.26;130.26;161.75
May 6, 2026 5:00 AM;May 6, 2026 6:00 AM;118.23;115.63;112.37;118.23;116.62;93.80;115.61;114.59;126.46;116.07;116.37;125.00;116.78;-;135.45;136.51;167.03
May 6, 2026 6:00 AM;May 6, 2026 7:00 AM;131.14;129.20;127.91;131.14;129.92;117.75;129.62;126.48;134.87;128.70;129.03;135.28;130.48;-;137.31;142.15;162.16
May 6, 2026 7:00 AM;May 6, 2026 8:00 AM;142.45;139.84;137.78;142.45;141.52;124.23;140.28;138.86;144.45;133.80;141.29;150.00;143.63;-;155.07;144.73;144.15
May 6, 2026 8:00 AM;May 6, 2026 9:00 AM;141.55;138.03;138.69;141.55;139.51;123.01;139.77;138.56;143.05;126.91;138.89;146.13;142.26;-;179.59;143.17;142.52
May 6, 2026 9:00 AM;May 6, 2026 10:00 AM;121.31;120.54;122.36;121.31;118.61;123.10;121.70;120.24;130.57;113.07;114.16;124.10;116.77;-;179.12;144.06;90.37
May 6, 2026 10:00 AM;May 6, 2026 11:00 AM;108.80;105.02;112.29;108.80;106.84;111.03;110.20;112.06;115.16;82.37;82.99;124.10;89.36;-;155.70;145.93;28.43
May 6, 2026 11:00 AM;May 6, 2026 12:00 PM;104.12;101.43;108.30;104.12;102.25;110.69;105.87;107.16;100.85;81.42;81.45;127.40;86.21;-;154.43;128.61;38.24
May 6, 2026 12:00 PM;May 6, 2026 1:00 PM;100.09;97.50;104.45;100.09;98.29;106.86;102.57;103.24;90.00;78.02;81.28;126.10;81.62;-;150.86;117.34;39.13
May 6, 2026 1:00 PM;May 6, 2026 2:00 PM;89.34;89.79;105.00;89.34;87.73;90.15;91.95;92.18;85.03;69.73;79.68;124.10;72.75;-;147.75;102.00;36.49
May 6, 2026 2:00 PM;May 6, 2026 3:00 PM;91.33;93.98;92.84;91.33;89.69;92.00;91.63;94.17;95.23;86.41;88.21;123.75;88.59;-;147.75;104.40;73.27
May 6, 2026 3:00 PM;May 6, 2026 4:00 PM;103.13;104.36;111.71;103.13;102.23;92.71;103.36;106.27;100.09;101.73;101.67;123.64;101.48;-;137.93;100.74;100.85
May 6, 2026 4:00 PM;May 6, 2026 5:00 PM;112.66;110.22;108.95;112.66;111.78;86.50;110.00;114.22;110.82;112.90;111.67;120.00;112.94;-;131.46;113.55;113.13
May 6, 2026 5:00 PM;May 6, 2026 6:00 PM;125.05;120.58;115.12;125.05;125.89;79.12;120.15;124.11;129.77;127.25;124.11;128.00;127.83;-;132.61;130.43;129.03
May 6, 2026 6:00 PM;May 6, 2026 7:00 PM;137.91;134.97;132.73;137.91;137.91;117.82;135.54;134.83;140.02;132.01;134.83;142.20;138.86;-;150.00;140.74;141.46
May 6, 2026 7:00 PM;May 6, 2026 8:00 PM;154.61;153.05;154.26;154.61;154.61;153.31;153.00;150.04;155.91;145.01;150.04;160.00;152.81;-;168.80;161.70;176.00
May 6, 2026 8:00 PM;May 6, 2026 9:00 PM;156.92;156.76;156.22;156.92;156.92;152.89;156.40;152.45;158.98;154.76;152.45;174.00;152.40;-;177.24;177.24;213.00
May 6, 2026 9:00 PM;May 6, 2026 10:00 PM;154.61;153.84;154.67;154.61;154.61;154.75;154.61;150.20;154.81;154.48;150.20;155.12;154.14;-;174.19;156.01;161.71
May 6, 2026 10:00 PM;May 6, 2026 11:00 PM;143.41;142.22;143.67;143.41;143.41;144.00;143.41;139.39;143.64;142.59;139.39;139.61;141.84;-;149.47;149.00;159.58
May 6, 2026 11:00 PM;May 7, 2026 12:00 AM;128.26;127.32;128.65;128.26;128.26;129.06;128.43;124.33;129.71;126.98;124.33;126.41;126.07;-;135.89;135.89;155.44
May 7, 2026 12:00 AM;May 7, 2026 1:00 AM;125.15;124.24;125.18;125.15;125.15;125.21;125.17;119.86;125.24;125.10;119.86;125.73;125.01;-;140.75;125.64;126.76
May 7, 2026 1:00 AM;May 7, 2026 2:00 AM;116.49;116.48;116.54;116.49;116.49;116.50;116.50;113.11;116.74;116.34;113.11;123.39;116.11;-;134.95;117.82;120.81
May 7, 2026 2:00 AM;May 7, 2026 3:00 AM;115.26;115.04;114.89;115.26;115.26;113.84;115.09;111.91;115.43;115.34;111.91;121.16;115.35;-;130.36;115.44;115.40
May 7, 2026 3:00 AM;May 7, 2026 4:00 AM;116.49;115.57;114.54;116.49;116.49;108.77;115.57;113.06;117.40;116.94;113.07;121.92;117.01;-;128.38;117.48;117.23
May 7, 2026 4:00 AM;May 7, 2026 5:00 AM;119.14;117.69;116.32;119.14;119.14;108.12;117.03;115.72;121.16;119.38;115.87;124.16;118.58;-;127.11;124.80;134.62
May 7, 2026 5:00 AM;May 7, 2026 6:00 AM;126.88;124.90;123.75;126.88;126.88;114.83;124.40;123.06;129.41;126.87;123.06;129.34;125.48;-;135.76;135.76;152.06
May 7, 2026 6:00 AM;May 7, 2026 7:00 AM;151.00;147.32;143.74;151.00;150.57;123.52;147.22;146.39;153.98;152.21;148.96;150.48;152.49;-;155.06;154.46;154.19
May 7, 2026 7:00 AM;May 7, 2026 8:00 AM;167.29;160.68;158.58;167.29;167.72;134.54;162.73;162.52;170.73;148.25;167.70;158.13;169.32;-;174.78;171.24;170.20
May 7, 2026 8:00 AM;May 7, 2026 9:00 AM;155.59;152.24;152.86;155.59;155.87;145.15;154.25;153.00;156.71;138.21;155.86;150.86;156.26;-;159.38;156.88;156.54
May 7, 2026 9:00 AM;May 7, 2026 10:00 AM;136.41;130.51;124.67;136.41;136.13;96.33;123.78;134.39;137.99;137.71;136.13;134.10;137.97;-;137.99;139.64;138.63
May 7, 2026 10:00 AM;May 7, 2026 11:00 AM;120.13;112.61;104.70;120.13;120.13;61.25;107.02;120.13;119.03;121.00;120.13;124.10;121.08;-;118.28;123.12;121.70
May 7, 2026 11:00 AM;May 7, 2026 12:00 PM;113.53;105.76;98.65;113.53;113.71;58.41;97.33;113.71;110.52;113.71;113.71;116.44;113.60;-;101.00;115.15;113.94
May 7, 2026 12:00 PM;May 7, 2026 1:00 PM;103.92;99.53;90.62;103.92;105.94;53.20;96.77;105.95;109.40;107.74;105.94;108.06;107.27;-;74.51;110.20;108.62
May 7, 2026 1:00 PM;May 7, 2026 2:00 PM;101.92;96.71;85.49;101.92;103.79;37.42;95.04;104.72;108.95;108.53;103.79;108.00;106.21;-;83.00;109.98;107.95
May 7, 2026 2:00 PM;May 7, 2026 3:00 PM;101.73;98.09;91.34;101.73;103.64;45.78;95.91;104.21;106.10;113.09;103.64;109.07;104.47;-;100.15;107.30;105.76
May 7, 2026 3:00 PM;May 7, 2026 4:00 PM;107.45;101.98;95.11;107.45;108.49;40.77;100.90;107.02;114.24;111.87;108.50;115.96;111.50;-;113.72;115.23;113.25
May 7, 2026 4:00 PM;May 7, 2026 5:00 PM;118.00;109.44;97.66;118.00;116.57;38.26;109.25;113.66;126.86;122.36;114.43;123.73;123.10;-;121.57;128.09;125.51
May 7, 2026 5:00 PM;May 7, 2026 6:00 PM;132.56;123.90;112.53;132.56;132.95;53.72;123.49;129.53;141.09;136.72;130.18;132.56;137.61;-;134.91;142.30;139.83
